index,quantity DS HTL,P3HT,PCBM,temperature,dew point,hummidity,pressure,time,ratio P3HT:PCBM
1394,0.25,1.0,0.9,17.22,2.78,39.0,1007.79,1.0,1.1111111111111112
1395,0.25,1.0,0.9,17.22,2.78,39.0,1007.79,2.0,1.1111111111111112
1396,0.25,1.0,0.9,17.22,2.78,39.0,1007.79,3.0,1.1111111111111112
1397,0.25,1.0,0.9,17.22,2.78,39.0,1007.79,4.0,1.1111111111111112
1398,0.25,1.0,0.9,17.22,2.78,39.0,1007.79,5.0,1.1111111111111112
1399,0.25,1.0,1.0,17.22,2.78,39.0,1007.79,0.0,1.0
1400,0.25,1.0,1.0,17.22,2.78,39.0,1007.79,1.0,1.0
1401,0.25,1.0,1.0,17.22,2.78,39.0,1007.79,2.0,1.0
1402,0.25,1.0,1.0,17.22,2.78,39.0,1007.79,3.0,1.0
1403,0.25,1.0,1.0,17.22,2.78,39.0,1007.79,4.0,1.0
1404,0.25,1.0,1.0,17.22,2.78,39.0,1007.79,5.0,1.0
1405,0.25,1.0,1.1,17.22,2.78,39.0,1007.79,0.0,0.9090909090909091
1406,0.25,1.0,1.1,17.22,2.78,39.0,1007.79,1.0,0.9090909090909091
1407,0.25,1.0,1.1,17.22,2.78,39.0,1007.79,2.0,0.9090909090909091
1408,0.25,1.0,1.1,17.22,2.78,39.0,1007.79,3.0,0.9090909090909091
1409,0.25,1.0,1.1,17.22,2.78,39.0,1007.79,4.0,0.9090909090909091
1410,0.25,1.0,1.1,17.22,2.78,39.0,1007.79,5.0,0.9090909090909091
1411,0.25,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.8333333333333333
1412,0.25,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.8333333333333333
1413,0.25,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.8333333333333333
1414,0.25,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.8333333333333333
1415,0.25,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.8333333333333333
1416,0.25,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.8333333333333333
1417,0.25,1.0,1.3,17.22,2.78,39.0,1007.79,0.0,0.7692307692307692
1418,0.25,1.0,1.3,17.22,2.78,39.0,1007.79,1.0,0.7692307692307692
1419,0.25,1.0,1.3,17.22,2.78,39.0,1007.79,2.0,0.7692307692307692
1420,0.25,1.0,1.3,17.22,2.78,39.0,1007.79,3.0,0.7692307692307692
1421,0.25,1.0,1.3,17.22,2.78,39.0,1007.79,4.0,0.7692307692307692
1422,0.25,1.0,1.3,17.22,2.78,39.0,1007.79,5.0,0.7692307692307692
1423,0.25,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.7142857142857142
1424,0.25,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.7142857142857142
1425,0.25,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.7142857142857142
1426,0.25,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.7142857142857142
1427,0.25,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.7142857142857142
1428,0.25,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.7142857142857142
1429,0.25,1.0,1.5,17.22,2.78,39.0,1007.79,0.0,0.6666666666666666
1430,0.25,1.0,1.5,17.22,2.78,39.0,1007.79,1.0,0.6666666666666666
1431,0.25,1.0,1.5,17.22,2.78,39.0,1007.79,2.0,0.6666666666666666
1432,0.25,1.0,1.5,17.22,2.78,39.0,1007.79,3.0,0.6666666666666666
1433,0.25,1.0,1.5,17.22,2.78,39.0,1007.79,4.0,0.6666666666666666
1434,0.25,1.0,1.5,17.22,2.78,39.0,1007.79,5.0,0.6666666666666666
1435,0.25,1.0,1.6,17.22,2.78,39.0,1007.79,0.0,0.625
1436,0.25,1.0,1.6,17.22,2.78,39.0,1007.79,1.0,0.625
1437,0.25,1.0,1.6,17.22,2.78,39.0,1007.79,2.0,0.625
1438,0.25,1.0,1.6,17.22,2.78,39.0,1007.79,3.0,0.625
1439,0.25,1.0,1.6,17.22,2.78,39.0,1007.79,4.0,0.625
1440,0.25,1.0,1.6,17.22,2.78,39.0,1007.79,5.0,0.625
1441,0.25,1.1,0.7,17.22,2.78,39.0,1007.79,0.0,1.5714285714285716
1442,0.25,1.1,0.7,17.22,2.78,39.0,1007.79,1.0,1.5714285714285716
1443,0.25,1.1,0.7,17.22,2.78,39.0,1007.79,2.0,1.5714285714285716
1444,0.25,1.1,0.7,17.22,2.78,39.0,1007.79,3.0,1.5714285714285716
1445,0.25,1.1,0.7,17.22,2.78,39.0,1007.79,4.0,1.5714285714285716
1446,0.25,1.1,0.7,17.22,2.78,39.0,1007.79,5.0,1.5714285714285716
1447,0.25,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.3750000000000002
1448,0.25,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.3750000000000002
1449,0.25,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.3750000000000002
1450,0.25,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.3750000000000002
1451,0.25,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.3750000000000002
1452,0.25,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.3750000000000002
1453,0.25,1.1,0.9,17.22,2.78,39.0,1007.79,0.0,1.2222222222222223
1454,0.25,1.1,0.9,17.22,2.78,39.0,1007.79,1.0,1.2222222222222223
1455,0.25,1.1,0.9,17.22,2.78,39.0,1007.79,2.0,1.2222222222222223
1456,0.25,1.1,0.9,17.22,2.78,39.0,1007.79,3.0,1.2222222222222223
1457,0.25,1.1,0.9,17.22,2.78,39.0,1007.79,4.0,1.2222222222222223
1458,0.25,1.1,0.9,17.22,2.78,39.0,1007.79,5.0,1.2222222222222223
1459,0.25,1.1,1.0,17.22,2.78,39.0,1007.79,0.0,1.1
1460,0.25,1.1,1.0,17.22,2.78,39.0,1007.79,1.0,1.1
1461,0.25,1.1,1.0,17.22,2.78,39.0,1007.79,2.0,1.1
1462,0.25,1.1,1.0,17.22,2.78,39.0,1007.79,3.0,1.1
1463,0.25,1.1,1.0,17.22,2.78,39.0,1007.79,4.0,1.1
1464,0.25,1.1,1.0,17.22,2.78,39.0,1007.79,5.0,1.1
1465,0.25,1.1,1.1,17.22,2.78,39.0,1007.79,0.0,1.0
1466,0.25,1.1,1.1,17.22,2.78,39.0,1007.79,1.0,1.0
1467,0.25,1.1,1.1,17.22,2.78,39.0,1007.79,2.0,1.0
1468,0.25,1.1,1.1,17.22,2.78,39.0,1007.79,3.0,1.0
1469,0.25,1.1,1.1,17.22,2.78,39.0,1007.79,4.0,1.0
1470,0.25,1.1,1.1,17.22,2.78,39.0,1007.79,5.0,1.0
1471,0.25,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.9166666666666666
1472,0.25,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.9166666666666666
1473,0.25,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.9166666666666666
1474,0.25,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.9166666666666666
1475,0.25,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.9166666666666666
1476,0.25,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.9166666666666666
1477,0.25,1.1,1.3,17.22,2.78,39.0,1007.79,0.0,0.8461538461538461
1478,0.25,1.1,1.3,17.22,2.78,39.0,1007.79,1.0,0.8461538461538461
1479,0.25,1.1,1.3,17.22,2.78,39.0,1007.79,2.0,0.8461538461538461
1480,0.25,1.1,1.3,17.22,2.78,39.0,1007.79,3.0,0.8461538461538461
1481,0.25,1.1,1.3,17.22,2.78,39.0,1007.79,4.0,0.8461538461538461
1482,0.25,1.1,1.3,17.22,2.78,39.0,1007.79,5.0,0.8461538461538461
1483,0.25,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.7857142857142857
1484,0.25,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.7857142857142857
1485,0.25,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.7857142857142857
1486,0.25,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.7857142857142857
1487,0.25,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.7857142857142857
1488,0.25,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.7857142857142857
1489,0.25,1.1,1.5,17.22,2.78,39.0,1007.79,0.0,0.7333333333333334
1490,0.25,1.1,1.5,17.22,2.78,39.0,1007.79,1.0,0.7333333333333334
1491,0.25,1.1,1.5,17.22,2.78,39.0,1007.79,2.0,0.7333333333333334
1492,0.25,1.1,1.5,17.22,2.78,39.0,1007.79,3.0,0.7333333333333334
1493,0.25,1.1,1.5,17.22,2.78,39.0,1007.79,4.0,0.7333333333333334
1494,0.25,1.1,1.5,17.22,2.78,39.0,1007.79,5.0,0.7333333333333334
1495,0.25,1.1,1.6,17.22,2.78,39.0,1007.79,0.0,0.6875
1496,0.25,1.1,1.6,17.22,2.78,39.0,1007.79,1.0,0.6875
1497,0.25,1.1,1.6,17.22,2.78,39.0,1007.79,2.0,0.6875
1498,0.25,1.1,1.6,17.22,2.78,39.0,1007.79,3.0,0.6875
1499,0.25,1.1,1.6,17.22,2.78,39.0,1007.79,4.0,0.6875
1500,0.25,1.1,1.6,17.22,2.78,39.0,1007.79,5.0,0.6875
1501,0.25,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,0.0,1.7142857142857146
1502,0.25,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,1.0,1.7142857142857146
1503,0.25,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,2.0,1.7142857142857146
1504,0.25,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,3.0,1.7142857142857146
1505,0.25,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,4.0,1.7142857142857146
1506,0.25,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,5.0,1.7142857142857146
1507,0.25,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.5000000000000004
1508,0.25,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.5000000000000004
1509,0.25,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.5000000000000004
1510,0.25,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.5000000000000004
1511,0.25,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.5000000000000004
1512,0.25,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.5000000000000004
1513,0.25,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,0.0,1.3333333333333335
1514,0.25,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,1.0,1.3333333333333335
1515,0.25,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,2.0,1.3333333333333335
1516,0.25,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,3.0,1.3333333333333335
1517,0.25,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,4.0,1.3333333333333335
1518,0.25,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,5.0,1.3333333333333335
1519,0.25,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,0.0,1.2000000000000002
1520,0.25,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,1.0,1.2000000000000002
1521,0.25,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,2.0,1.2000000000000002
1522,0.25,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,3.0,1.2000000000000002
1523,0.25,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,4.0,1.2000000000000002
1524,0.25,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,5.0,1.2000000000000002
1525,0.25,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,0.0,1.090909090909091
1526,0.25,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,1.0,1.090909090909091
1527,0.25,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,2.0,1.090909090909091
1528,0.25,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,3.0,1.090909090909091
1529,0.25,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,4.0,1.090909090909091
1530,0.25,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,5.0,1.090909090909091
1531,0.25,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.0
1532,0.25,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.0
1533,0.25,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.0
1534,0.25,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.0
1535,0.25,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.0
1536,0.25,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.0
1537,0.25,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,0.0,0.9230769230769231
1538,0.25,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,1.0,0.9230769230769231
1539,0.25,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,2.0,0.9230769230769231
1540,0.25,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,3.0,0.9230769230769231
1541,0.25,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,4.0,0.9230769230769231
1542,0.25,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,5.0,0.9230769230769231
1543,0.25,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.8571428571428572
1544,0.25,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.8571428571428572
1545,0.25,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.8571428571428572
1546,0.25,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.8571428571428572
1547,0.25,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.8571428571428572
1548,0.25,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.8571428571428572
1549,0.25,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,0.0,0.8000000000000002
1550,0.25,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,1.0,0.8000000000000002
1551,0.25,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,2.0,0.8000000000000002
1552,0.25,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,3.0,0.8000000000000002
1553,0.25,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,4.0,0.8000000000000002
1554,0.25,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,5.0,0.8000000000000002
1555,0.25,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,0.0,0.7500000000000001
1556,0.25,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,1.0,0.7500000000000001
1557,0.25,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,2.0,0.7500000000000001
1558,0.25,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,3.0,0.7500000000000001
1559,0.25,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,4.0,0.7500000000000001
1560,0.25,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,5.0,0.7500000000000001
1561,0.25,1.3,0.7,17.22,2.78,39.0,1007.79,0.0,1.8571428571428574
1562,0.25,1.3,0.7,17.22,2.78,39.0,1007.79,1.0,1.8571428571428574
1563,0.25,1.3,0.7,17.22,2.78,39.0,1007.79,2.0,1.8571428571428574
1564,0.25,1.3,0.7,17.22,2.78,39.0,1007.79,3.0,1.8571428571428574
1565,0.25,1.3,0.7,17.22,2.78,39.0,1007.79,4.0,1.8571428571428574
1566,0.25,1.3,0.7,17.22,2.78,39.0,1007.79,5.0,1.8571428571428574
1567,0.25,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.6250000000000002
1568,0.25,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.6250000000000002
1569,0.25,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.6250000000000002
1570,0.25,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.6250000000000002
1571,0.25,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.6250000000000002
1572,0.25,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.6250000000000002
1573,0.25,1.3,0.9,17.22,2.78,39.0,1007.79,0.0,1.4444444444444444
1574,0.25,1.3,0.9,17.22,2.78,39.0,1007.79,1.0,1.4444444444444444
1575,0.25,1.3,0.9,17.22,2.78,39.0,1007.79,2.0,1.4444444444444444
1576,0.25,1.3,0.9,17.22,2.78,39.0,1007.79,3.0,1.4444444444444444
1577,0.25,1.3,0.9,17.22,2.78,39.0,1007.79,4.0,1.4444444444444444
1578,0.25,1.3,0.9,17.22,2.78,39.0,1007.79,5.0,1.4444444444444444
1579,0.25,1.3,1.0,17.22,2.78,39.0,1007.79,0.0,1.3
1580,0.25,1.3,1.0,17.22,2.78,39.0,1007.79,1.0,1.3
1581,0.25,1.3,1.0,17.22,2.78,39.0,1007.79,2.0,1.3
1582,0.25,1.3,1.0,17.22,2.78,39.0,1007.79,3.0,1.3
1583,0.25,1.3,1.0,17.22,2.78,39.0,1007.79,4.0,1.3
1584,0.25,1.3,1.0,17.22,2.78,39.0,1007.79,5.0,1.3
1585,0.25,1.3,1.1,17.22,2.78,39.0,1007.79,0.0,1.1818181818181817
1586,0.25,1.3,1.1,17.22,2.78,39.0,1007.79,1.0,1.1818181818181817
1587,0.25,1.3,1.1,17.22,2.78,39.0,1007.79,2.0,1.1818181818181817
1588,0.25,1.3,1.1,17.22,2.78,39.0,1007.79,3.0,1.1818181818181817
1589,0.25,1.3,1.1,17.22,2.78,39.0,1007.79,4.0,1.1818181818181817
1590,0.25,1.3,1.1,17.22,2.78,39.0,1007.79,5.0,1.1818181818181817
1591,0.25,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.0833333333333333
1592,0.25,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.0833333333333333
1593,0.25,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.0833333333333333
1594,0.25,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.0833333333333333
1595,0.25,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.0833333333333333
1596,0.25,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.0833333333333333
1597,0.25,1.3,1.3,17.22,2.78,39.0,1007.79,0.0,1.0
1598,0.25,1.3,1.3,17.22,2.78,39.0,1007.79,1.0,1.0
1599,0.25,1.3,1.3,17.22,2.78,39.0,1007.79,2.0,1.0
1600,0.25,1.3,1.3,17.22,2.78,39.0,1007.79,3.0,1.0
1601,0.25,1.3,1.3,17.22,2.78,39.0,1007.79,4.0,1.0
1602,0.25,1.3,1.3,17.22,2.78,39.0,1007.79,5.0,1.0
1603,0.25,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.9285714285714285
1604,0.25,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.9285714285714285
1605,0.25,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.9285714285714285
1606,0.25,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.9285714285714285
1607,0.25,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.9285714285714285
1608,0.25,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.9285714285714285
1609,0.25,1.3,1.5,17.22,2.78,39.0,1007.79,0.0,0.8666666666666667
1610,0.25,1.3,1.5,17.22,2.78,39.0,1007.79,1.0,0.8666666666666667
1611,0.25,1.3,1.5,17.22,2.78,39.0,1007.79,2.0,0.8666666666666667
1612,0.25,1.3,1.5,17.22,2.78,39.0,1007.79,3.0,0.8666666666666667
1613,0.25,1.3,1.5,17.22,2.78,39.0,1007.79,4.0,0.8666666666666667
1614,0.25,1.3,1.5,17.22,2.78,39.0,1007.79,5.0,0.8666666666666667
1615,0.25,1.3,1.6,17.22,2.78,39.0,1007.79,0.0,0.8125
1616,0.25,1.3,1.6,17.22,2.78,39.0,1007.79,1.0,0.8125
1617,0.25,1.3,1.6,17.22,2.78,39.0,1007.79,2.0,0.8125
1618,0.25,1.3,1.6,17.22,2.78,39.0,1007.79,3.0,0.8125
1619,0.25,1.3,1.6,17.22,2.78,39.0,1007.79,4.0,0.8125
1620,0.25,1.3,1.6,17.22,2.78,39.0,1007.79,5.0,0.8125
1621,0.25,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,0.0,2.0000000000000004
1622,0.25,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,1.0,2.0000000000000004
1623,0.25,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,2.0,2.0000000000000004
1624,0.25,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,3.0,2.0000000000000004
1625,0.25,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,4.0,2.0000000000000004
1626,0.25,1.4000000000000001,0.7,17.22,2.78,39.0,1007.79,5.0,2.0000000000000004
1627,0.25,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.7500000000000002
1628,0.25,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.7500000000000002
1629,0.25,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.7500000000000002
1630,0.25,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.7500000000000002
1631,0.25,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.7500000000000002
1632,0.25,1.4000000000000001,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.7500000000000002
1633,0.25,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,0.0,1.5555555555555556
1634,0.25,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,1.0,1.5555555555555556
1635,0.25,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,2.0,1.5555555555555556
1636,0.25,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,3.0,1.5555555555555556
1637,0.25,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,4.0,1.5555555555555556
1638,0.25,1.4000000000000001,0.9,17.22,2.78,39.0,1007.79,5.0,1.5555555555555556
1639,0.25,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,0.0,1.4000000000000001
1640,0.25,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,1.0,1.4000000000000001
1641,0.25,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,2.0,1.4000000000000001
1642,0.25,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,3.0,1.4000000000000001
1643,0.25,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,4.0,1.4000000000000001
1644,0.25,1.4000000000000001,1.0,17.22,2.78,39.0,1007.79,5.0,1.4000000000000001
1645,0.25,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,0.0,1.2727272727272727
1646,0.25,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,1.0,1.2727272727272727
1647,0.25,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,2.0,1.2727272727272727
1648,0.25,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,3.0,1.2727272727272727
1649,0.25,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,4.0,1.2727272727272727
1650,0.25,1.4000000000000001,1.1,17.22,2.78,39.0,1007.79,5.0,1.2727272727272727
1651,0.25,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.1666666666666665
1652,0.25,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.1666666666666665
1653,0.25,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.1666666666666665
1654,0.25,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.1666666666666665
1655,0.25,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.1666666666666665
1656,0.25,1.4000000000000001,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.1666666666666665
1657,0.25,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,0.0,1.076923076923077
1658,0.25,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,1.0,1.076923076923077
1659,0.25,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,2.0,1.076923076923077
1660,0.25,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,3.0,1.076923076923077
1661,0.25,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,4.0,1.076923076923077
1662,0.25,1.4000000000000001,1.3,17.22,2.78,39.0,1007.79,5.0,1.076923076923077
1663,0.25,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,1.0
1664,0.25,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,1.0
1665,0.25,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,1.0
1666,0.25,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,1.0
1667,0.25,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,1.0
1668,0.25,1.4000000000000001,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,1.0
1669,0.25,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,0.0,0.9333333333333335
1670,0.25,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,1.0,0.9333333333333335
1671,0.25,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,2.0,0.9333333333333335
1672,0.25,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,3.0,0.9333333333333335
1673,0.25,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,4.0,0.9333333333333335
1674,0.25,1.4000000000000001,1.5,17.22,2.78,39.0,1007.79,5.0,0.9333333333333335
1675,0.25,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,0.0,0.875
1676,0.25,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,1.0,0.875
1677,0.25,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,2.0,0.875
1678,0.25,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,3.0,0.875
1679,0.25,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,4.0,0.875
1680,0.25,1.4000000000000001,1.6,17.22,2.78,39.0,1007.79,5.0,0.875
1681,0.25,1.5,0.7,17.22,2.78,39.0,1007.79,0.0,2.142857142857143
1682,0.25,1.5,0.7,17.22,2.78,39.0,1007.79,1.0,2.142857142857143
1683,0.25,1.5,0.7,17.22,2.78,39.0,1007.79,2.0,2.142857142857143
1684,0.25,1.5,0.7,17.22,2.78,39.0,1007.79,3.0,2.142857142857143
1685,0.25,1.5,0.7,17.22,2.78,39.0,1007.79,4.0,2.142857142857143
1686,0.25,1.5,0.7,17.22,2.78,39.0,1007.79,5.0,2.142857142857143
1687,0.25,1.5,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.8750000000000002
